ID,condition,genre,prime_order,probe,wm,wm_response,confidence,question_n,question,rating,open_text,final_eval,knew_piece,sex,age
3241,high,rock,1,GDRXBZYH,0,NA,NA,NA,"Bitte beschreiben Sie so ausführlich wie möglich, was Ihnen an der Performance gefallen hat oder was nicht.",NA,Ich fand die Tonqualität besser als bei der vorherigen Version. Ansonsten alles genauso.,NA,6,2,26
3241,low,rock,1,QNVFYBLT,0,NA,NA,Interpretation,Wie sehr gefiel Ihnen die Interpretation insgesamt? ,6,,NA,6,2,26
3241,low,rock,1,QNVFYBLT,0,NA,NA,Timing/Rhythm,Wie sehr mochten Sie das Timing und den Rhythmus der Performance?,6,,NA,6,2,26
3241,low,rock,1,QNVFYBLT,0,NA,NA,Tone Quality,Wie sehr gefiel Ihnen die Tonqualität der Performance? ,6,,NA,6,2,26
3241,low,rock,1,QNVFYBLT,0,NA,NA,Expressiveness,Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ,6,,NA,6,2,26
3241,low,rock,1,QNVFYBLT,0,NA,NA,NA,"Bitte schreiben Sie alles auf, was Ihnen einfällt, um die Performance zu beschreiben. (Stimmung, Klang usw.)",NA,Größtenteils genauso wie die anderen Versionen. Ich empfang den Gesang in dieser Version als etwas härter.,NA,6,2,26
3241,low,rock,1,QNVFYBLT,0,NA,NA,NA,"Bitte beschreiben Sie so ausführlich wie möglich, was Ihnen an der Performance gefallen hat oder was nicht.",NA,Auch größtenteils genauso wie die anderen Versionen. Mir hat der etwas härter klingende Gesang in dieser Version aber etwas besser gefallen.,NA,6,2,26
3241,NA,rock,NA,NA,0,NA,NA,NA,Wie sehr gefiel Ihnen das erste Lied im Vergleich zu den anderen?,NA,,67.16836735,6,2,26
3241,NA,rock,NA,NA,0,NA,NA,NA,Wie sehr gefiel Ihnen das zweite Lied im Vergleich zu den anderen?,NA,,36.17562181,6,2,26
3241,NA,rock,NA,NA,0,NA,NA,NA,Wie sehr gefiel Ihnen das dritte Lied im Vergleich zu den anderen?,NA,,65.86615115,6,2,26
3328,baseline,classical,2,TBHNLXMZ,1,TBHNLXZ,4,Interpretation,Wie sehr gefiel Ihnen die Interpretation insgesamt? ,7,,NA,2,2,21
3328,baseline,classical,2,TBHNLXMZ,1,TBHNLXZ,4,Timing/Rhythm,Wie sehr mochten Sie das Timing und den Rhythmus der Performance?,7,,NA,2,2,21
3328,baseline,classical,2,TBHNLXMZ,1,TBHNLXZ,4,Tone Quality,Wie sehr gefiel Ihnen die Tonqualität der Performance? ,7,,NA,2,2,21
3328,baseline,classical,2,TBHNLXMZ,1,TBHNLXZ,4,Expressiveness,Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ,7,,NA,2,2,21
3328,baseline,classical,2,TBHNLXMZ,1,TBHNLXZ,4,NA,"Bitte schreiben Sie alles auf, was Ihnen einfällt, um die Performance zu beschreiben. (Stimmung, Klang usw.)",NA,"Die Stimmung war teilweise bedrückend, vielleicht wurden einige Sequenzen in Moll gehalten. Der Klang war einwandfrei, es wird sich wahrscheinlich um ein professionelles Orchester handeln. Ich habe Geigen, Chelli, Trompeten etc. rausgehört.",NA,2,2,21
3328,baseline,classical,2,TBHNLXMZ,1,TBHNLXZ,4,NA,"Bitte beschreiben Sie so ausführlich wie möglich, was Ihnen an der Performance gefallen hat oder was nicht.",NA,"Mir hat die Performance gut gefallen, es gibt nichts auszusetzen. ",NA,2,2,21
3328,low,classical,2,YQGNSXCL,1,YQGSXCL,4,Interpretation,Wie sehr gefiel Ihnen die Interpretation insgesamt? ,7,,NA,2,2,21
3328,low,classical,2,YQGNSXCL,1,YQGSXCL,4,Timing/Rhythm,Wie sehr mochten Sie das Timing und den Rhythmus der Performance?,5,,NA,2,2,21
3328,low,classical,2,YQGNSXCL,1,YQGSXCL,4,Tone Quality,Wie sehr gefiel Ihnen die Tonqualität der Performance? ,6,,NA,2,2,21
3328,low,classical,2,YQGNSXCL,1,YQGSXCL,4,Expressiveness,Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ,5,,NA,2,2,21
3328,low,classical,2,YQGNSXCL,1,YQGSXCL,4,NA,"Bitte schreiben Sie alles auf, was Ihnen einfällt, um die Performance zu beschreiben. (Stimmung, Klang usw.)",NA,"Die Stimmung war gut, etwas bedrückend. Der Klang war sehr gut, die Blasinstrumente waren allerdings sehr dominant. ",NA,2,2,21
3328,low,classical,2,YQGNSXCL,1,YQGSXCL,4,NA,"Bitte beschreiben Sie so ausführlich wie möglich, was Ihnen an der Performance gefallen hat oder was nicht.",NA,Insgesamt hat mir die Performance gut gefallen. Die Blasinstrumente waren nur etwas dominant und am Ende schien mir der Rhythmus nicht ganz mit den Streichern übereinzustimmen. ,NA,2,2,21
3328,high,classical,2,HBRTVNPC,1,HBVNPC,1,Interpretation,Wie sehr gefiel Ihnen die Interpretation insgesamt? ,7,,NA,2,2,21
3328,high,classical,2,HBRTVNPC,1,HBVNPC,1,Timing/Rhythm,Wie sehr mochten Sie das Timing und den Rhythmus der Performance?,7,,NA,2,2,21
3328,high,classical,2,HBRTVNPC,1,HBVNPC,1,Tone Quality,Wie sehr gefiel Ihnen die Tonqualität der Performance? ,7,,NA,2,2,21
3328,high,classical,2,HBRTVNPC,1,HBVNPC,1,Expressiveness,Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ,7,,NA,2,2,21
3328,high,classical,2,HBRTVNPC,1,HBVNPC,1,NA,"Bitte schreiben Sie alles auf, was Ihnen einfällt, um die Performance zu beschreiben. (Stimmung, Klang usw.)",NA,"Diese war mit Abstand die beste Aufnahme, die Stimmung war am Ende aufheiternd. Der Klang war fantastisch. ",NA,2,2,21
3328,high,classical,2,HBRTVNPC,1,HBVNPC,1,NA,"Bitte beschreiben Sie so ausführlich wie möglich, was Ihnen an der Performance gefallen hat oder was nicht.",NA,"Mir hat besonders gut das Zusammenspiel von forte pianissimo etc. gefallen, alle Streicher und Instrumente des Orchesters haben in Einklang gespielt.",NA,2,2,21
3328,NA,classical,NA,NA,1,NA,NA,NA,Wie sehr gefiel Ihnen das erste Lied im Vergleich zu den anderen?,NA,,55.36536128,2,2,21
3328,NA,classical,NA,NA,1,NA,NA,NA,Wie sehr gefiel Ihnen das zweite Lied im Vergleich zu den anderen?,NA,,34.04186798,2,2,21
3328,NA,classical,NA,NA,1,NA,NA,NA,Wie sehr gefiel Ihnen das dritte Lied im Vergleich zu den anderen?,NA,,99.27374884,2,2,21
3328,baseline,rock,2,CMFSJBNR,1,CMFSJBNR,5,Interpretation,Wie sehr gefiel Ihnen die Interpretation insgesamt? ,6,,NA,2,2,21
3328,baseline,rock,2,CMFSJBNR,1,CMFSJBNR,5,Timing/Rhythm,Wie sehr mochten Sie das Timing und den Rhythmus der Performance?,5,,NA,2,2,21
3328,baseline,rock,2,CMFSJBNR,1,CMFSJBNR,5,Tone Quality,Wie sehr gefiel Ihnen die Tonqualität der Performance? ,3,,NA,2,2,21
3328,baseline,rock,2,CMFSJBNR,1,CMFSJBNR,5,Expressiveness,Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ,6,,NA,2,2,21
3328,baseline,rock,2,CMFSJBNR,1,CMFSJBNR,5,NA,"Bitte schreiben Sie alles auf, was Ihnen einfällt, um die Performance zu beschreiben. (Stimmung, Klang usw.)",NA,"Die Stimmung war positiv, der Klang war nicht von sehr guter Qualität. ",NA,2,2,21
3328,baseline,rock,2,CMFSJBNR,1,CMFSJBNR,5,NA,"Bitte beschreiben Sie so ausführlich wie möglich, was Ihnen an der Performance gefallen hat oder was nicht.",NA,"Mir hat der Rhythmus gut gefallen, nur bei manchen Vokals war die Musik nicht gut unterlegt, es hat auf mich unterbrochen gewirkt. ",NA,2,2,21
3328,low,rock,2,GYWLNPHM,1,GYWNLPHM,5,Interpretation,Wie sehr gefiel Ihnen die Interpretation insgesamt? ,7,,NA,2,2,21
3328,low,rock,2,GYWLNPHM,1,GYWNLPHM,5,Timing/Rhythm,Wie sehr mochten Sie das Timing und den Rhythmus der Performance?,7,,NA,2,2,21
3328,low,rock,2,GYWLNPHM,1,GYWNLPHM,5,Tone Quality,Wie sehr gefiel Ihnen die Tonqualität der Performance? ,6,,NA,2,2,21
3328,low,rock,2,GYWLNPHM,1,GYWNLPHM,5,Expressiveness,Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ,6,,NA,2,2,21
3328,low,rock,2,GYWLNPHM,1,GYWNLPHM,5,NA,"Bitte schreiben Sie alles auf, was Ihnen einfällt, um die Performance zu beschreiben. (Stimmung, Klang usw.)",NA,"Die Performance hat mir gut gefallen, die Stimmung war abwechslungsreich, der Klang auch. ",NA,2,2,21
3328,low,rock,2,GYWLNPHM,1,GYWNLPHM,5,NA,"Bitte beschreiben Sie so ausführlich wie möglich, was Ihnen an der Performance gefallen hat oder was nicht.",NA,"An dieser Darbietung hat mir besonders gefallen, dass die Stimmung nicht eintönig war sondern auch in der Laustärke und Sanftheit variiert hat. ",NA,2,2,21
3328,high,rock,2,LXZNFMHY,1,LXZNFMHY,5,Interpretation,Wie sehr gefiel Ihnen die Interpretation insgesamt? ,7,,NA,2,2,21
3328,high,rock,2,LXZNFMHY,1,LXZNFMHY,5,Timing/Rhythm,Wie sehr mochten Sie das Timing und den Rhythmus der Performance?,7,,NA,2,2,21
3328,high,rock,2,LXZNFMHY,1,LXZNFMHY,5,Tone Quality,Wie sehr gefiel Ihnen die Tonqualität der Performance? ,6,,NA,2,2,21
3328,high,rock,2,LXZNFMHY,1,LXZNFMHY,5,Expressiveness,Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ,6,,NA,2,2,21
3328,high,rock,2,LXZNFMHY,1,LXZNFMHY,5,NA,"Bitte schreiben Sie alles auf, was Ihnen einfällt, um die Performance zu beschreiben. (Stimmung, Klang usw.)",NA,"Die Stimmung war fröhlich, der Klang war sauber und der Rhythmus wurde gut eingehalten",NA,2,2,21
3328,high,rock,2,LXZNFMHY,1,LXZNFMHY,5,NA,"Bitte beschreiben Sie so ausführlich wie möglich, was Ihnen an der Performance gefallen hat oder was nicht.",NA,Die Performance hat mir gut gefallen.,NA,2,2,21
3328,NA,rock,NA,NA,1,NA,NA,NA,Wie sehr gefiel Ihnen das erste Lied im Vergleich zu den anderen?,NA,,33.20093767,2,2,21
3328,NA,rock,NA,NA,1,NA,NA,NA,Wie sehr gefiel Ihnen das zweite Lied im Vergleich zu den anderen?,NA,,49.71914321,2,2,21
3328,NA,rock,NA,NA,1,NA,NA,NA,Wie sehr gefiel Ihnen das dritte Lied im Vergleich zu den anderen?,NA,,65.09608384,2,2,21
3397,baseline,classical,2,TBHNLXMZ,0,NA,NA,Interpretation,Wie sehr gefiel Ihnen die Interpretation insgesamt? ,6,,NA,3,1,24
3397,baseline,classical,2,TBHNLXMZ,0,NA,NA,Timing/Rhythm,Wie sehr mochten Sie das Timing und den Rhythmus der Performance?,6,,NA,3,1,24
3397,baseline,classical,2,TBHNLXMZ,0,NA,NA,Tone Quality,Wie sehr gefiel Ihnen die Tonqualität der Performance? ,5,,NA,3,1,24
3397,baseline,classical,2,TBHNLXMZ,0,NA,NA,Expressiveness,Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ,7,,NA,3,1,24
3397,baseline,classical,2,TBHNLXMZ,0,NA,NA,NA,"Bitte schreiben Sie alles auf, was Ihnen einfällt, um die Performance zu beschreiben. (Stimmung, Klang usw.)",NA,"Dramatische Musik, klarer Spannungsaufbau, Tontqualität mMn nicht so gut",NA,3,1,24
3397,baseline,classical,2,TBHNLXMZ,0,NA,NA,NA,"Bitte beschreiben Sie so ausführlich wie möglich, was Ihnen an der Performance gefallen hat oder was nicht.",NA,Klarer Spannungsaufbaue mit hohem Klimax,NA,3,1,24
3397,low,classical,2,YQGNSXCL,0,NA,NA,Interpretation,Wie sehr gefiel Ihnen die Interpretation insgesamt? ,6,,NA,3,1,24
3397,low,classical,2,YQGNSXCL,0,NA,NA,Timing/Rhythm,Wie sehr mochten Sie das Timing und den Rhythmus der Performance?,6,,NA,3,1,24
3397,low,classical,2,YQGNSXCL,0,NA,NA,Tone Quality,Wie sehr gefiel Ihnen die Tonqualität der Performance? ,5,,NA,3,1,24
3397,low,classical,2,YQGNSXCL,0,NA,NA,Expressiveness,Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ,7,,NA,3,1,24
3397,low,classical,2,YQGNSXCL,0,NA,NA,NA,"Bitte schreiben Sie alles auf, was Ihnen einfällt, um die Performance zu beschreiben. (Stimmung, Klang usw.)",NA,"Das Gleiche wie davor, Spannungsbogen etc
",NA,3,1,24
3397,low,classical,2,YQGNSXCL,0,NA,NA,NA,"Bitte beschreiben Sie so ausführlich wie möglich, was Ihnen an der Performance gefallen hat oder was nicht.",NA,Der Streicher im hintergrund sorgt wie auch davor für eine anhaltende Spannung,NA,3,1,24
3397,high,classical,2,HBRTVNPC,0,NA,NA,Interpretation,Wie sehr gefiel Ihnen die Interpretation insgesamt? ,6,,NA,3,1,24
3397,high,classical,2,HBRTVNPC,0,NA,NA,Timing/Rhythm,Wie sehr mochten Sie das Timing und den Rhythmus der Performance?,6,,NA,3,1,24
3397,high,classical,2,HBRTVNPC,0,NA,NA,Tone Quality,Wie sehr gefiel Ihnen die Tonqualität der Performance? ,6,,NA,3,1,24
3397,high,classical,2,HBRTVNPC,0,NA,NA,Expressiveness,Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ,7,,NA,3,1,24
3397,high,classical,2,HBRTVNPC,0,NA,NA,NA,"Bitte schreiben Sie alles auf, was Ihnen einfällt, um die Performance zu beschreiben. (Stimmung, Klang usw.)",NA,Der Umweg in der Mitte,NA,3,1,24
3397,high,classical,2,HBRTVNPC,0,NA,NA,NA,"Bitte beschreiben Sie so ausführlich wie möglich, was Ihnen an der Performance gefallen hat oder was nicht.",NA,Die Ausdrucksstärke gefiel mir am meisten,NA,3,1,24
3397,NA,classical,NA,NA,0,NA,NA,NA,Wie sehr gefiel Ihnen das erste Lied im Vergleich zu den anderen?,NA,,49.72214286,3,1,24
3397,NA,classical,NA,NA,0,NA,NA,NA,Wie sehr gefiel Ihnen das zweite Lied im Vergleich zu den anderen?,NA,,50.16663265,3,1,24
3397,NA,classical,NA,NA,0,NA,NA,NA,Wie sehr gefiel Ihnen das dritte Lied im Vergleich zu den anderen?,NA,,87.61489796,3,1,24
3397,baseline,rock,2,CMFSJBNR,0,NA,NA,Interpretation,Wie sehr gefiel Ihnen die Interpretation insgesamt? ,5,,NA,1,1,24
3397,baseline,rock,2,CMFSJBNR,0,NA,NA,Timing/Rhythm,Wie sehr mochten Sie das Timing und den Rhythmus der Performance?,5,,NA,1,1,24
3397,baseline,rock,2,CMFSJBNR,0,NA,NA,Tone Quality,Wie sehr gefiel Ihnen die Tonqualität der Performance? ,6,,NA,1,1,24
3397,baseline,rock,2,CMFSJBNR,0,NA,NA,Expressiveness,Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ,5,,NA,1,1,24
3397,baseline,rock,2,CMFSJBNR,0,NA,NA,NA,"Bitte schreiben Sie alles auf, was Ihnen einfällt, um die Performance zu beschreiben. (Stimmung, Klang usw.)",NA,"Musik, welche man in einer 70er Jahre Bar hören würde",NA,1,1,24
3397,baseline,rock,2,CMFSJBNR,0,NA,NA,NA,"Bitte beschreiben Sie so ausführlich wie möglich, was Ihnen an der Performance gefallen hat oder was nicht.",NA,Langweilig,NA,1,1,24
3397,low,rock,2,GYWLNPHM,0,NA,NA,Interpretation,Wie sehr gefiel Ihnen die Interpretation insgesamt? ,4,,NA,1,1,24
3397,low,rock,2,GYWLNPHM,0,NA,NA,Timing/Rhythm,Wie sehr mochten Sie das Timing und den Rhythmus der Performance?,4,,NA,1,1,24
3397,low,rock,2,GYWLNPHM,0,NA,NA,Tone Quality,Wie sehr gefiel Ihnen die Tonqualität der Performance? ,4,,NA,1,1,24
3397,low,rock,2,GYWLNPHM,0,NA,NA,Expressiveness,Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ,3,,NA,1,1,24
3397,low,rock,2,GYWLNPHM,0,NA,NA,NA,"Bitte schreiben Sie alles auf, was Ihnen einfällt, um die Performance zu beschreiben. (Stimmung, Klang usw.)",NA,Genau das Gleiche wie davor,NA,1,1,24
3397,low,rock,2,GYWLNPHM,0,NA,NA,NA,"Bitte beschreiben Sie so ausführlich wie möglich, was Ihnen an der Performance gefallen hat oder was nicht.",NA,Ebenfalls langweilig,NA,1,1,24
3397,high,rock,2,LXZNFMHY,0,NA,NA,Interpretation,Wie sehr gefiel Ihnen die Interpretation insgesamt? ,4,,NA,1,1,24
3397,high,rock,2,LXZNFMHY,0,NA,NA,Timing/Rhythm,Wie sehr mochten Sie das Timing und den Rhythmus der Performance?,4,,NA,1,1,24
3397,high,rock,2,LXZNFMHY,0,NA,NA,Tone Quality,Wie sehr gefiel Ihnen die Tonqualität der Performance? ,4,,NA,1,1,24
3397,high,rock,2,LXZNFMHY,0,NA,NA,Expressiveness,Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ,4,,NA,1,1,24
3397,high,rock,2,LXZNFMHY,0,NA,NA,NA,"Bitte schreiben Sie alles auf, was Ihnen einfällt, um die Performance zu beschreiben. (Stimmung, Klang usw.)",NA,"Genauso wie bei den letzten zwei malen
",NA,1,1,24
3397,high,rock,2,LXZNFMHY,0,NA,NA,NA,"Bitte beschreiben Sie so ausführlich wie möglich, was Ihnen an der Performance gefallen hat oder was nicht.",NA,Auch langweilig,NA,1,1,24
3397,NA,rock,NA,NA,0,NA,NA,NA,Wie sehr gefiel Ihnen das erste Lied im Vergleich zu den anderen?,NA,,49.05540816,1,1,24
3397,NA,rock,NA,NA,0,NA,NA,NA,Wie sehr gefiel Ihnen das zweite Lied im Vergleich zu den anderen?,NA,,49.05540816,1,1,24
3397,NA,rock,NA,NA,0,NA,NA,NA,Wie sehr gefiel Ihnen das dritte Lied im Vergleich zu den anderen?,NA,,49.16653061,1,1,24
3421,baseline,classical,1,GTVXCRHS,0,NA,NA,Interpretation,Wie sehr gefiel Ihnen die Interpretation insgesamt? ,6,,NA,1,2,19
3421,baseline,classical,1,GTVXCRHS,0,NA,NA,Timing/Rhythm,Wie sehr mochten Sie das Timing und den Rhythmus der Performance?,6,,NA,1,2,19
3421,baseline,classical,1,GTVXCRHS,0,NA,NA,Tone Quality,Wie sehr gefiel Ihnen die Tonqualität der Performance? ,6,,NA,1,2,19
3421,baseline,classical,1,GTVXCRHS,0,NA,NA,Expressiveness,Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ,7,,NA,1,2,19
3421,baseline,classical,1,GTVXCRHS,0,NA,NA,NA,"Bitte schreiben Sie alles auf, was Ihnen einfällt, um die Performance zu beschreiben. (Stimmung, Klang usw.)",NA,"Aufsteigend zu Klimaxen
Euphorisch
Dramatisch
",NA,1,2,19
3421,baseline,classical,1,GTVXCRHS,0,NA,NA,NA,"Bitte beschreiben Sie so ausführlich wie möglich, was Ihnen an der Performance gefallen hat oder was nicht.",NA,"Wahl der Instrumente und Zeitpunkte des Einsatzes
Lauterwerden mit Voranschreiten der Performance
Harmonie der Stimmsätze 

",NA,1,2,19
3421,high,classical,1,HZSCMJPR,0,NA,NA,Interpretation,Wie sehr gefiel Ihnen die Interpretation insgesamt? ,6,,NA,1,2,19
3421,high,classical,1,HZSCMJPR,0,NA,NA,Timing/Rhythm,Wie sehr mochten Sie das Timing und den Rhythmus der Performance?,6,,NA,1,2,19
3421,high,classical,1,HZSCMJPR,0,NA,NA,Tone Quality,Wie sehr gefiel Ihnen die Tonqualität der Performance? ,6,,NA,1,2,19
3421,high,classical,1,HZSCMJPR,0,NA,NA,Expressiveness,Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ,7,,NA,1,2,19
3421,high,classical,1,HZSCMJPR,0,NA,NA,NA,"Bitte schreiben Sie alles auf, was Ihnen einfällt, um die Performance zu beschreiben. (Stimmung, Klang usw.)",NA,"aufgeregte Stimmung
Variation in Lautstärke
Hervorheben von Passagen
",NA,1,2,19
3421,high,classical,1,HZSCMJPR,0,NA,NA,NA,"Bitte beschreiben Sie so ausführlich wie möglich, was Ihnen an der Performance gefallen hat oder was nicht.",NA,"Stimmung wechselt zu spontan, nicht so sanfte Übergänge
gut gewählte crecsendos 
Stimmsätze harmonieren gut miteinander",NA,1,2,19
3421,low,classical,1,PLBCWYZN,0,NA,NA,Interpretation,Wie sehr gefiel Ihnen die Interpretation insgesamt? ,7,,NA,1,2,19
3421,low,classical,1,PLBCWYZN,0,NA,NA,Timing/Rhythm,Wie sehr mochten Sie das Timing und den Rhythmus der Performance?,7,,NA,1,2,19
3421,low,classical,1,PLBCWYZN,0,NA,NA,Tone Quality,Wie sehr gefiel Ihnen die Tonqualität der Performance? ,7,,NA,1,2,19
3421,low,classical,1,PLBCWYZN,0,NA,NA,Expressiveness,Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ,7,,NA,1,2,19
3421,low,classical,1,PLBCWYZN,0,NA,NA,NA,"Bitte schreiben Sie alles auf, was Ihnen einfällt, um die Performance zu beschreiben. (Stimmung, Klang usw.)",NA,"Aufbauend in Emotionalität
Stärker werdend im Ausdruck und Lautstärke

",NA,1,2,19
3421,low,classical,1,PLBCWYZN,0,NA,NA,NA,"Bitte beschreiben Sie so ausführlich wie möglich, was Ihnen an der Performance gefallen hat oder was nicht.",NA,"Gute Wahl in Lautstarke einzelner Instrumente und welches Instrument zu welchem Zeitpunkt im Fokus steht
Hinzuführung zum Klimax
Abklang am Ende sehr harmonisch, guter, abgerundeter Abschluss",NA,1,2,19
3421,NA,classical,NA,NA,0,NA,NA,NA,Wie sehr gefiel Ihnen das erste Lied im Vergleich zu den anderen?,NA,,37.27642857,1,2,19
3421,NA,classical,NA,NA,0,NA,NA,NA,Wie sehr gefiel Ihnen das zweite Lied im Vergleich zu den anderen?,NA,,21.27479592,1,2,19
3421,NA,classical,NA,NA,0,NA,NA,NA,Wie sehr gefiel Ihnen das dritte Lied im Vergleich zu den anderen?,NA,,100,1,2,19
3421,baseline,rock,1,RCYMGWBS,0,NA,NA,Interpretation,Wie sehr gefiel Ihnen die Interpretation insgesamt? ,3,,NA,1,2,19
3421,baseline,rock,1,RCYMGWBS,0,NA,NA,Timing/Rhythm,Wie sehr mochten Sie das Timing und den Rhythmus der Performance?,5,,NA,1,2,19
3421,baseline,rock,1,RCYMGWBS,0,NA,NA,Tone Quality,Wie sehr gefiel Ihnen die Tonqualität der Performance? ,2,,NA,1,2,19
3421,baseline,rock,1,RCYMGWBS,0,NA,NA,Expressiveness,Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ,2,,NA,1,2,19
3421,baseline,rock,1,RCYMGWBS,0,NA,NA,NA,"Bitte schreiben Sie alles auf, was Ihnen einfällt, um die Performance zu beschreiben. (Stimmung, Klang usw.)",NA,"Viele Wiederholungen
Keine Parts stechen hervor
Monoton
wenig Emotionen 
Einschläfernd
",NA,1,2,19
3421,baseline,rock,1,RCYMGWBS,0,NA,NA,NA,"Bitte beschreiben Sie so ausführlich wie möglich, was Ihnen an der Performance gefallen hat oder was nicht.",NA,"Stimme im Vergleich zu Instrumenten zu leise
Nichts an der Performance sticht hervor
sehr monoton",NA,1,2,19
3421,high,rock,1,GDRXBZYH,0,NA,NA,Interpretation,Wie sehr gefiel Ihnen die Interpretation insgesamt? ,6,,NA,1,2,19
3421,high,rock,1,GDRXBZYH,0,NA,NA,Timing/Rhythm,Wie sehr mochten Sie das Timing und den Rhythmus der Performance?,6,,NA,1,2,19
3421,high,rock,1,GDRXBZYH,0,NA,NA,Tone Quality,Wie sehr gefiel Ihnen die Tonqualität der Performance? ,6,,NA,1,2,19
3421,high,rock,1,GDRXBZYH,0,NA,NA,Expressiveness,Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ,6,,NA,1,2,19
3421,high,rock,1,GDRXBZYH,0,NA,NA,NA,"Bitte schreiben Sie alles auf, was Ihnen einfällt, um die Performance zu beschreiben. (Stimmung, Klang usw.)",NA,"Stimme und Instrumente harmonieren gut miteinander
Emotionsausdruck wird durch Gesang deutlich
Instrumente haben eine unterstützende Funktion",NA,1,2,19
3421,high,rock,1,GDRXBZYH,0,NA,NA,NA,"Bitte beschreiben Sie so ausführlich wie möglich, was Ihnen an der Performance gefallen hat oder was nicht.",NA,"Gesang steht im Vordergrund
Emotion wird durch Gesang deutlich
Instrumente übertönen nicht den Gesang",NA,1,2,19
3421,low,rock,1,QNVFYBLT,0,NA,NA,Interpretation,Wie sehr gefiel Ihnen die Interpretation insgesamt? ,6,,NA,1,2,19
3421,low,rock,1,QNVFYBLT,0,NA,NA,Timing/Rhythm,Wie sehr mochten Sie das Timing und den Rhythmus der Performance?,6,,NA,1,2,19
3421,low,rock,1,QNVFYBLT,0,NA,NA,Tone Quality,Wie sehr gefiel Ihnen die Tonqualität der Performance? ,6,,NA,1,2,19
3421,low,rock,1,QNVFYBLT,0,NA,NA,Expressiveness,Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ,6,,NA,1,2,19
3421,low,rock,1,QNVFYBLT,0,NA,NA,NA,"Bitte schreiben Sie alles auf, was Ihnen einfällt, um die Performance zu beschreiben. (Stimmung, Klang usw.)",NA,"Instrumente und Stimme harmonieren gut miteinander 
könnte mehr Emotionen ausdrücken 
",NA,1,2,19
3421,low,rock,1,QNVFYBLT,0,NA,NA,NA,"Bitte beschreiben Sie so ausführlich wie möglich, was Ihnen an der Performance gefallen hat oder was nicht.",NA,"Gesang bringt nicht die Fülle der Emotionen zum Ausdruck 
Instrumente nehmen unterstützende Funktion ein, Gesang im Mittelpunkt",NA,1,2,19
3421,NA,rock,NA,NA,0,NA,NA,NA,Wie sehr gefiel Ihnen das erste Lied im Vergleich zu den anderen?,NA,,1.717244898,1,2,19
3421,NA,rock,NA,NA,0,NA,NA,NA,Wie sehr gefiel Ihnen das zweite Lied im Vergleich zu den anderen?,NA,,97.50479592,1,2,19
3421,NA,rock,NA,NA,0,NA,NA,NA,Wie sehr gefiel Ihnen das dritte Lied im Vergleich zu den anderen?,NA,,64.83479592,1,2,19
3433,baseline,classical,1,GTVXCRHS,0,NA,NA,Interpretation,Wie sehr gefiel Ihnen die Interpretation insgesamt? ,6,,NA,1,1,21
3433,baseline,classical,1,GTVXCRHS,0,NA,NA,Timing/Rhythm,Wie sehr mochten Sie das Timing und den Rhythmus der Performance?,7,,NA,1,1,21
3433,baseline,classical,1,GTVXCRHS,0,NA,NA,Tone Quality,Wie sehr gefiel Ihnen die Tonqualität der Performance? ,6,,NA,1,1,21
3433,baseline,classical,1,GTVXCRHS,0,NA,NA,Expressiveness,Wie gut gefiel Ihnen die Ausdrucksstärke der Interpretation? ,6,,NA,1,1,21
3433,baseline,classical,1,GTVXCRHS,0,NA,NA,NA,"Bitte schreiben Sie alles auf, was Ihnen einfällt, um die Performance zu beschreiben. (Stimmung, Klang usw.)",NA,Sehr klangvoll und schön die Stimmung gesteigert bis zum Höhepunkt zum Schluss ,NA,1,1,21
3433,baseline,classical,1,GTVXCRHS,0,NA,NA,NA,"Bitte beschreiben Sie so ausführlich wie möglich, was Ihnen an der Performance gefallen hat oder was nicht.",NA,"Generell hat mir das Stück gefallen, da es schöne Harmonien hatte. Das Orchester hat sehr gut gespielt und hörte sich wie ein Profi-Orchester an",NA,1,1,21
3433,high,classical,1,HZSCMJPR,0,NA,NA,Interpretation,Wie sehr gefiel Ihnen die Interpretation insgesamt? ,6,,NA,1,1,21
3433,high,classical,1,HZSCMJPR,0,NA,NA,Timing/Rhythm,Wie sehr mochten Sie das Timing und den Rhythmus der Performance?,6,,NA,1,1,21
